gameid,inning,half,batting_team,defense_team,player,base,result,balls,strikes,outs
624694,7,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,John Taylor,2,SB,3,1,2
624694,7,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Ethan Wilson,2,SB,1,0,2
624696,3,bottom,Gastonia Ghost Peppers,High Point Rockers,Cole Roederer,2,SB,0,1,2
624696,8,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,SB,2,0,0
624696,8,bottom,Gastonia Ghost Peppers,High Point Rockers,Jack Reinheimer,2,SB,0,1,1
624696,8,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,3,SB,0,1,1
624697,1,bottom,Gastonia Ghost Peppers,High Point Rockers,Ethan Skender,2,SB,1,1,2
624697,3,bottom,Gastonia Ghost Peppers,High Point Rockers,Narciso Crook,2,SB,1,0,3
624698,2,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,SB,0,2,0
624698,4,top,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,1,0,3
624698,7,bottom,Gastonia Ghost Peppers,High Point Rockers,Cole Roederer,2,SB,0,2,2
624177,1,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Ethan Wilson,2,SB,1,1,2
624177,1,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Ethan Wilson,3,CS,2,2,2
624177,4,top,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Narciso Crook,2,CS,3,0,0
624177,4,top,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Henderson Perez,2,CS,3,2,1
624177,5,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Ethan Wilson,2,SB,3,2,1
624177,6,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,John Taylor,2,SB,1,1,2
624177,8,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Giovanni Digiacomo,2,SB,1,1,3
624179,2,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Jackson Loftin,2,SB,1,1,2
624179,2,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Brett Barrera,3,SB,1,1,2
624179,2,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Jackson Loftin,3,SB,1,1,3
624179,9,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Sam Dexter,2,CS,2,2,2
624181,1,top,Lexington Legends,Southern Maryland Blue Crabs,Pedro Gonzalez,3,SB,3,2,3
624181,2,bottom,Southern Maryland Blue Crabs,Lexington Legends,Jackson Loftin,2,CS,2,2,1
624181,3,top,Lexington Legends,Southern Maryland Blue Crabs,Dylan Rock,2,SB,2,1,2
624181,5,top,Lexington Legends,Southern Maryland Blue Crabs,Brady Whalen,2,CS,1,1,2
624181,6,top,Lexington Legends,Southern Maryland Blue Crabs,Dylan Rock,2,CS,1,2,0
624181,8,bottom,Southern Maryland Blue Crabs,Lexington Legends,Pearce Howard,2,SB,1,1,1
624182,2,top,Lexington Legends,Southern Maryland Blue Crabs,Ryan McCarthy,2,SB,3,2,3
624182,4,bottom,Southern Maryland Blue Crabs,Lexington Legends,Jackson Loftin,2,CS,1,2,2
624182,7,bottom,Southern Maryland Blue Crabs,Lexington Legends,Jamari Baylor,2,SB,2,1,1
624182,8,bottom,Southern Maryland Blue Crabs,Lexington Legends,John Taylor,2,SB,0,2,3
624306,7,top,High Point Rockers,Long Island Ducks,D.J. Burt,2,SB,0,1,2
624306,8,bottom,Long Island Ducks,High Point Rockers,Troy Viola,2,CS,3,2,1
624307,2,top,High Point Rockers,Long Island Ducks,Max Viera,2,SB,1,1,2
624307,3,top,High Point Rockers,Long Island Ducks,Jack Conley,2,SB,1,0,1
624307,3,top,High Point Rockers,Long Island Ducks,Aidan Brewer,2,SB,1,2,2
624307,7,top,High Point Rockers,Long Island Ducks,D.J. Burt,3,SB,1,0,3
624307,9,top,High Point Rockers,Long Island Ducks,Luis Gonzalez,2,SB,2,0,1
624308,1,bottom,Long Island Ducks,High Point Rockers,River Town,2,SB,0,2,2
624308,3,top,High Point Rockers,Long Island Ducks,D.J. Burt,2,CS,2,2,1
624308,3,bottom,Long Island Ducks,High Point Rockers,River Town,2,SB,1,1,3
624308,3,bottom,Long Island Ducks,High Point Rockers,River Town,3,SB,2,1,3
624308,5,bottom,Long Island Ducks,High Point Rockers,Kole Kaler,2,SB,1,0,3
624308,7,bottom,Long Island Ducks,High Point Rockers,Chris Roller,2,SB,0,1,2
624308,9,top,High Point Rockers,Long Island Ducks,Ben Aklinski,3,SB,2,2,2
624370,3,top,High Point Rockers,Staten Island Ferry Hawks,D.J. Burt,3,SB,3,2,3
624371,2,bottom,Staten Island Ferry Hawks,High Point Rockers,Nate Scantlin,2,SB,1,1,3
624371,3,bottom,Staten Island Ferry Hawks,High Point Rockers,Shayne Fontana,2,SB,0,2,1
624371,3,bottom,Staten Island Ferry Hawks,High Point Rockers,Brandon Martorano,2,SB,1,1,3
624371,4,bottom,Staten Island Ferry Hawks,High Point Rockers,Nate Scantlin,2,SB,2,0,2
624371,4,bottom,Staten Island Ferry Hawks,High Point Rockers,Nate Scantlin,3,SB,1,1,2
624371,4,bottom,Staten Island Ferry Hawks,High Point Rockers,Damon Dues,2,SB,1,2,3
624371,5,bottom,Staten Island Ferry Hawks,High Point Rockers,Mark Contreras,2,SB,1,1,1
624371,9,bottom,Staten Island Ferry Hawks,High Point Rockers,Damon Dues,2,SB,1,2,2
624371,9,bottom,Staten Island Ferry Hawks,High Point Rockers,Damon Dues,3,SB,0,1,3
624372,1,bottom,Staten Island Ferry Hawks,Hagerstown Flying Boxcars,Shayne Fontana,2,SB,3,2,2
624372,6,bottom,Staten Island Ferry Hawks,Hagerstown Flying Boxcars,Mark Contreras,2,SB,0,1,3
624372,6,bottom,Staten Island Ferry Hawks,Hagerstown Flying Boxcars,Damon Dues,3,SB,0,1,3
624373,6,top,Hagerstown Flying Boxcars,Staten Island Ferry Hawks,Cary Arbolida,2,CS,2,1,2
624374,4,bottom,Staten Island Ferry Hawks,Hagerstown Flying Boxcars,Shayne Fontana,2,SB,0,1,2
624374,5,bottom,Staten Island Ferry Hawks,Hagerstown Flying Boxcars,Eddy Diaz,2,SB,1,2,2
624435,4,top,Long Island Ducks,Charleston Dirty Birds,Chris Roller,2,CS,0,1,1
624435,6,bottom,Charleston Dirty Birds,Long Island Ducks,Jonathan Soto,2,SB,3,2,1
624435,8,top,Long Island Ducks,Charleston Dirty Birds,Ed Johnson,2,SB,1,1,3
624436,2,top,Long Island Ducks,Charleston Dirty Birds,Scott Kelly,2,SB,0,1,3
624436,3,top,Long Island Ducks,Charleston Dirty Birds,Troy Viola,2,SB,1,2,3
624436,4,top,Long Island Ducks,Charleston Dirty Birds,Scott Kelly,2,SB,1,0,2
624436,6,top,Long Island Ducks,Charleston Dirty Birds,Chris Roller,2,SB,1,0,2
624436,7,bottom,Charleston Dirty Birds,Long Island Ducks,Joseph Rosa,2,SB,1,0,1
624436,7,bottom,Charleston Dirty Birds,Long Island Ducks,James Nelson,2,SB,2,0,2
624437,1,bottom,Charleston Dirty Birds,Long Island Ducks,James Nelson,2,CS,3,0,0
624437,2,bottom,Charleston Dirty Birds,Long Island Ducks,Benjamin Blackwell,2,CS,1,2,2
624437,3,top,Long Island Ducks,Charleston Dirty Birds,River Town,2,SB,1,0,2
624437,3,top,Long Island Ducks,Charleston Dirty Birds,River Town,3,SB,1,1,2
624437,10,top,Long Island Ducks,Charleston Dirty Birds,Taylor Kohlwey,2,SB,3,1,2
624438,4,top,Lancaster Stormers,Charleston Dirty Birds,Daniel Amaral,2,SB,0,1,2
624438,4,bottom,Charleston Dirty Birds,Lancaster Stormers,Demetrius Moorer,2,SB,1,1,2
624438,7,top,Lancaster Stormers,Charleston Dirty Birds,Joseph Carpenter,3,SB,3,0,2
624438,7,bottom,Charleston Dirty Birds,Lancaster Stormers,Alsander Womack,2,SB,1,0,3
624438,8,top,Lancaster Stormers,Charleston Dirty Birds,Daniel Amaral,3,SB,2,1,1
624439,1,bottom,Charleston Dirty Birds,Lancaster Stormers,Benjamin Blackwell,3,SB,1,1,2
624439,3,top,Lancaster Stormers,Charleston Dirty Birds,Yeison Coca,2,SB,0,1,1
624439,3,bottom,Charleston Dirty Birds,Lancaster Stormers,Benjamin Blackwell,2,SB,2,1,3
624439,4,bottom,Charleston Dirty Birds,Lancaster Stormers,Jonathan Soto,2,SB,1,2,2
624439,4,bottom,Charleston Dirty Birds,Lancaster Stormers,Travis Demeritte,3,SB,1,2,2
624440,2,top,Lancaster Stormers,Charleston Dirty Birds,Dave Matthews,2,SB,1,0,1
624440,2,bottom,Charleston Dirty Birds,Lancaster Stormers,Benjamin Blackwell,2,SB,0,2,3
624440,9,top,Lancaster Stormers,Charleston Dirty Birds,Daniel Amaral,2,SB,1,1,2
624440,9,top,Lancaster Stormers,Charleston Dirty Birds,Daniel Amaral,3,SB,1,2,2
624498,1,bottom,York Revolution,Gastonia Ghost Peppers,Jeremy Arocho,2,SB,0,1,2
624498,5,top,Gastonia Ghost Peppers,York Revolution,Ethan Skender,2,SB,2,2,1
624498,7,top,Gastonia Ghost Peppers,York Revolution,Eric De La Rosa,2,SB,1,1,0
624498,7,top,Gastonia Ghost Peppers,York Revolution,Eric De La Rosa,3,CS,2,2,0
624499,3,top,Gastonia Ghost Peppers,York Revolution,Kevin Watson Jr.,2,SB,1,1,2
624499,3,top,Gastonia Ghost Peppers,York Revolution,Dalton Guthrie,2,SB,1,1,3
624500,1,bottom,York Revolution,Gastonia Ghost Peppers,Jalen Miller,2,SB,1,0,0
624500,1,bottom,York Revolution,Gastonia Ghost Peppers,Jeremy Arocho,2,SB,2,0,0
624500,1,bottom,York Revolution,Gastonia Ghost Peppers,Brandon Lewis,3,SB,3,2,2
624500,2,bottom,York Revolution,Gastonia Ghost Peppers,Jalen Miller,2,SB,1,1,2
624500,2,bottom,York Revolution,Gastonia Ghost Peppers,Jalen Miller,3,SB,3,2,2
624500,4,top,Gastonia Ghost Peppers,York Revolution,Cole Roederer,2,SB,0,2,1
624500,4,top,Gastonia Ghost Peppers,York Revolution,Ethan Skender,2,SB,0,1,3
624500,4,bottom,York Revolution,Gastonia Ghost Peppers,Jalen Miller,3,SB,1,0,1
624500,5,bottom,York Revolution,Gastonia Ghost Peppers,Brandon Lewis,3,SB,0,1,1
624500,8,top,Gastonia Ghost Peppers,York Revolution,Cole Roederer,2,SB,1,1,1
624559,7,top,York Revolution,Hagerstown Flying Boxcars,Jeffrey Wehler,2,SB,1,0,0
624559,7,top,York Revolution,Hagerstown Flying Boxcars,Jaylin Davis,2,SB,2,2,0
624560,3,top,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,CS,0,1,0
624560,5,bottom,Hagerstown Flying Boxcars,York Revolution,Alan Alonso,2,SB,1,1,1
624624,3,top,Lancaster Stormers,Lexington Legends,Alex Isola,2,SB,1,1,1
624624,4,bottom,Lexington Legends,Lancaster Stormers,Ryan McCarthy,2,SB,1,0,3
624625,1,top,Lancaster Stormers,Lexington Legends,Daniel Amaral,2,SB,1,0,1
624625,1,bottom,Lexington Legends,Lancaster Stormers,Andy Atwood,2,SB,0,1,3
624625,3,bottom,Lexington Legends,Lancaster Stormers,Pedro Gonzalez,2,SB,1,1,1
624626,2,top,Lancaster Stormers,Lexington Legends,Daniel Amaral,2,SB,0,2,3
624626,6,top,Lancaster Stormers,Lexington Legends,Yeison Coca,2,SB,1,0,3
624626,7,bottom,Lexington Legends,Lancaster Stormers,Ryan McCarthy,2,SB,3,1,1
624626,7,bottom,Lexington Legends,Lancaster Stormers,Dylan Rock,3,SB,3,1,1
624171,5,bottom,Southern Maryland Blue Crabs,York Revolution,Jackson Loftin,2,SB,1,0,2
624173,3,bottom,Southern Maryland Blue Crabs,York Revolution,Jackson Loftin,2,SB,2,1,3
624173,10,top,York Revolution,Southern Maryland Blue Crabs,Justin Connell,2,SB,0,2,3
624297,1,bottom,Long Island Ducks,Gastonia Ghost Peppers,Chris Roller,2,SB,3,2,2
624297,3,bottom,Long Island Ducks,Gastonia Ghost Peppers,Cody Thomas,2,SB,2,0,0
624297,3,bottom,Long Island Ducks,Gastonia Ghost Peppers,JC Encarnacion,3,SB,2,0,0
624297,6,bottom,Long Island Ducks,Gastonia Ghost Peppers,Taylor Kohlwey,2,SB,0,2,3
624297,7,top,Gastonia Ghost Peppers,Long Island Ducks,Eric De La Rosa,2,SB,2,2,2
624297,7,bottom,Long Island Ducks,Gastonia Ghost Peppers,Kole Kaler,2,SB,2,1,3
624298,1,bottom,Long Island Ducks,Gastonia Ghost Peppers,Chris Roller,2,SB,2,0,1
624298,1,bottom,Long Island Ducks,Gastonia Ghost Peppers,JC Encarnacion,2,SB,1,1,1
624298,1,bottom,Long Island Ducks,Gastonia Ghost Peppers,Cody Thomas,2,SB,1,2,3
624298,3,bottom,Long Island Ducks,Gastonia Ghost Peppers,Kole Kaler,2,SB,3,0,0
624298,3,bottom,Long Island Ducks,Gastonia Ghost Peppers,Kole Kaler,3,SB,3,1,0
624298,4,bottom,Long Island Ducks,Gastonia Ghost Peppers,Chris Roller,2,CS,1,2,1
624298,6,bottom,Long Island Ducks,Gastonia Ghost Peppers,Ronaldo Flores,2,SB,1,1,3
624298,7,bottom,Long Island Ducks,Gastonia Ghost Peppers,Troy Viola,2,CS,3,2,2
624299,4,top,Gastonia Ghost Peppers,Long Island Ducks,Dalton Guthrie,3,SB,1,0,1
624299,4,bottom,Long Island Ducks,Gastonia Ghost Peppers,Cody Thomas,2,SB,1,0,1
624299,4,bottom,Long Island Ducks,Gastonia Ghost Peppers,Taylor Kohlwey,2,CS,0,2,1
624299,4,bottom,Long Island Ducks,Gastonia Ghost Peppers,JC Encarnacion,2,CS,1,0,2
624299,5,bottom,Long Island Ducks,Gastonia Ghost Peppers,Ronaldo Flores,2,SB,3,2,1
624299,6,bottom,Long Island Ducks,Gastonia Ghost Peppers,Cody Thomas,2,SB,3,0,1
624299,8,top,Gastonia Ghost Peppers,Long Island Ducks,Richie Martin,2,SB,1,0,1
624420,6,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Tyler Hill,3,SB,1,1,2
624421,4,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Alsander Womack,2,SB,2,1,0
624421,4,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Travis Demeritte,2,SB,2,0,1
624421,5,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Alsander Womack,3,SB,1,2,2
624421,7,top,Staten Island Ferry Hawks,Charleston Dirty Birds,Damon Dues,2,SB,1,0,3
624421,8,top,Staten Island Ferry Hawks,Charleston Dirty Birds,Aaron Takacs,2,SB,1,1,3
624422,2,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Alsander Womack,2,CS,1,2,2
624422,3,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Demetrius Moorer,2,SB,2,1,2
624422,5,top,Staten Island Ferry Hawks,Charleston Dirty Birds,Brandon Martorano,2,SB,3,1,0
624422,6,top,Staten Island Ferry Hawks,Charleston Dirty Birds,Damon Dues,2,SB,1,1,0
624422,7,bottom,Charleston Dirty Birds,Staten Island Ferry Hawks,Joseph Rosa,2,SB,0,1,2
624547,3,top,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,2,SB,1,0,3
624547,3,bottom,Hagerstown Flying Boxcars,Lancaster Stormers,Gary Mattis,2,SB,1,1,0
624547,5,bottom,Hagerstown Flying Boxcars,Lancaster Stormers,Joe Campagna,2,SB,2,2,2
624547,7,bottom,Hagerstown Flying Boxcars,Lancaster Stormers,Patrick Chung,2,SB,2,2,2
624548,1,top,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,2,SB,1,1,0
624548,1,top,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Ward,2,SB,1,2,2
624548,1,top,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,3,SB,1,2,2
624548,6,bottom,Hagerstown Flying Boxcars,Lancaster Stormers,Errol Robinson,2,SB,2,2,1
624548,7,top,Lancaster Stormers,Hagerstown Flying Boxcars,Joseph Carpenter,2,SB,3,2,2
624548,7,top,Lancaster Stormers,Hagerstown Flying Boxcars,Yeison Coca,2,SB,2,2,3
624548,7,top,Lancaster Stormers,Hagerstown Flying Boxcars,LeDarious Clark,3,SB,2,2,3
624548,9,top,Lancaster Stormers,Hagerstown Flying Boxcars,LeDarious Clark,2,SB,3,1,2
624612,4,bottom,Lexington Legends,High Point Rockers,Brian Fuentes,3,SB,0,2,2
624612,4,bottom,Lexington Legends,High Point Rockers,Colin Burgess,2,SB,3,2,3
624613,3,bottom,Lexington Legends,High Point Rockers,Ryan McCarthy,2,SB,0,1,2
624613,3,bottom,Lexington Legends,High Point Rockers,Pedro Gonzalez,2,SB,1,0,3
624613,5,bottom,Lexington Legends,High Point Rockers,Andy Atwood,2,SB,0,2,2
624613,6,top,High Point Rockers,Lexington Legends,Ian Yetsko,2,SB,0,2,3
624613,6,bottom,Lexington Legends,High Point Rockers,Brady Whalen,2,SB,0,2,1
624613,7,top,High Point Rockers,Lexington Legends,D.J. Burt,2,SB,0,1,2
624614,3,top,High Point Rockers,Lexington Legends,Luis Gonzalez,2,SB,2,0,1
624614,4,top,High Point Rockers,Lexington Legends,Ben Aklinski,2,SB,3,1,1
624614,5,top,High Point Rockers,Lexington Legends,Aidan Brewer,2,CS,0,2,1
624614,7,bottom,Lexington Legends,High Point Rockers,Brian Fuentes,2,SB,2,2,2
628819,4,top,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,SB,0,2,1
628819,4,top,Lancaster Stormers,Hagerstown Flying Boxcars,LeDarious Clark,2,SB,3,1,1
628819,5,top,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,SB,0,1,1
624099,3,top,Gastonia Ghost Peppers,Lancaster Stormers,Richie Martin,2,CS,1,2,2
624101,2,bottom,Lancaster Stormers,Gastonia Ghost Peppers,LeDarious Clark,2,SB,2,2,1
624101,4,top,Gastonia Ghost Peppers,Lancaster Stormers,Jack Reinheimer,2,SB,0,1,3
624101,8,top,Gastonia Ghost Peppers,Lancaster Stormers,Narciso Crook,2,SB,2,0,2
624101,8,top,Gastonia Ghost Peppers,Lancaster Stormers,Ethan Skender,2,CS,1,2,2
624102,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,John Taylor,2,SB,1,2,1
624102,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,Jackson Loftin,3,SB,1,2,1
624102,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,Gio Digiacomo,2,SB,2,1,3
624162,1,top,High Point Rockers,Southern Maryland Blue Crabs,Luis Gonzalez,2,SB,1,2,2
624162,3,bottom,Southern Maryland Blue Crabs,High Point Rockers,Jackson Loftin,2,SB,1,0,0
624162,3,bottom,Southern Maryland Blue Crabs,High Point Rockers,Jackson Loftin,3,SB,3,0,0
624165,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,0,1,1
624165,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,3,SB,1,1,3
624165,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Alejandro De Aza 13 Jamari Baylor,2,CS,0,0,3
624165,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,John Taylor,2,SB,0,1,2
624165,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,0,1,2
624166,2,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Gio Digiacomo,2,CS,1,0,0
624166,3,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,SB,2,0,1
624166,5,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Travis Demeritte,2,SB,1,2,0
624166,5,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,SB,1,0,0
624166,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,0,1,2
624166,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,2,SB,3,2,2
624166,6,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,SB,3,2,2
624166,9,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Pearce Howard,2,SB,1,2,2
624167,1,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,JJ Matijevic,2,SB,3,2,2
624167,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,1,1,2
624167,2,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Brett Barrera,3,SB,1,1,2
624167,6,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Gio Digiacomo,2,SB,1,1,2
624167,7,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,3,SB,1,1,1
624167,7,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,3,CS,1,0,2
624168,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,1,1,1
624168,1,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,2,SB,1,1,2
624168,3,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,CS,2,1,2
624168,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,2,0,2
624168,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,3,2,2
624168,5,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,2,SB,2,2,3
624168,6,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,SB,1,1,2
624169,1,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,SB,1,0,1
624169,2,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,SB,0,2,3
624169,6,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,CS,2,1,1
624169,7,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,SB,1,0,1
624169,7,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Demetrius Moorer,2,SB,1,0,3
624169,7,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Demetrius Moorer,3,SB,1,1,3
624169,7,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Gio Digiacomo,2,SB,2,0,1
624169,9,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Benjamin Blackwell,2,SB,0,1,3
624170,3,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,2,2,2
624170,5,top,Charleston Dirty Birds,Southern Maryland Blue Crabs,Demetrius Moorer,2,SB,2,0,2
624170,6,bottom,Southern Maryland Blue Crabs,Charleston Dirty Birds,Alejandro De Aza,2,SB,1,1,1
624225,2,bottom,High Point Rockers,Lexington Legends,Aidan Brewer,2,SB,1,0,3
624225,3,top,Lexington Legends,High Point Rockers,Ryan McCarthy,2,CS,0,1,0
624225,3,top,Lexington Legends,High Point Rockers,Dylan Rock,3,SB,0,1,3
624225,5,top,Lexington Legends,High Point Rockers,Brady Whalen,2,SB,1,1,3
624225,6,top,Lexington Legends,High Point Rockers,Ryan McCarthy,2,SB,2,2,2
624225,8,bottom,High Point Rockers,Lexington Legends,Cody Wilson,2,SB,2,2,3
624227,5,top,Lexington Legends,High Point Rockers,Andy Atwood,2,CS,1,2,2
624228,1,top,Gastonia Ghost Peppers,High Point Rockers,Justin Wylie,2,SB,1,0,2
624228,2,bottom,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,1,0,1
624228,3,top,Gastonia Ghost Peppers,High Point Rockers,Dalton Guthrie,2,SB,2,2,2
624228,4,top,Gastonia Ghost Peppers,High Point Rockers,Cole Roederer,2,SB,1,0,2
624228,4,bottom,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,2,1,1
624228,6,bottom,High Point Rockers,Gastonia Ghost Peppers,Luis Gonzalez,2,SB,1,2,3
624229,1,bottom,High Point Rockers,Gastonia Ghost Peppers,Luis Gonzalez,2,SB,0,1,3
624229,6,bottom,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,3,0,1
624229,6,bottom,High Point Rockers,Gastonia Ghost Peppers,Drew Mendoza,3,SB,3,2,2
624229,7,top,Gastonia Ghost Peppers,High Point Rockers,Narciso Crook,2,SB,1,0,2
624230,3,top,Gastonia Ghost Peppers,High Point Rockers,Eric De La Rosa,2,SB,2,2,1
624230,3,top,Gastonia Ghost Peppers,High Point Rockers,Jack Reinheimer,2,SB,0,1,2
624230,3,bottom,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,1,0,0
624230,4,bottom,High Point Rockers,Gastonia Ghost Peppers,Cody Wilson,2,SB,1,2,1
624230,5,top,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,SB,1,0,3
624230,7,top,Gastonia Ghost Peppers,High Point Rockers,Jack Reinheimer,2,SB,2,2,2
624230,8,top,Gastonia Ghost Peppers,High Point Rockers,Justin Wylie,2,SB,2,0,2
624230,8,bottom,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,1,0,3
624288,2,top,Lancaster Stormers,Long Island Ducks,LeDarious Clark,2,SB,2,1,3
624288,6,bottom,Long Island Ducks,Lancaster Stormers,Chris Roller,2,SB,0,2,1
624288,8,top,Lancaster Stormers,Long Island Ducks,Nick Ward,2,SB,2,1,0
624288,8,top,Lancaster Stormers,Long Island Ducks,Mason Martin,2,SB,0,1,1
624289,4,top,Lancaster Stormers,Long Island Ducks,LeDarious Clark,2,SB,1,0,3
624289,7,top,Lancaster Stormers,Long Island Ducks,Slater Schield,2,CS,2,0,2
624290,3,top,Lancaster Stormers,Long Island Ducks,LeDarious Clark,2,CS,3,0,0
624290,4,bottom,Long Island Ducks,Lancaster Stormers,Chris Roller,2,CS,0,1,2
624290,6,bottom,Long Island Ducks,Lancaster Stormers,JC Encarnacion,2,CS,1,1,0
624291,3,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,3,CS,2,0,1
624291,3,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,2,SB,2,0,2
624291,5,top,Staten Island Ferry Hawks,Long Island Ducks,Mark Contreras,2,CS,2,0,2
624292,1,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,3,SB,1,0,2
624292,2,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chad Pike,2,CS,3,0,1
624292,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,2,SB,3,2,1
624292,9,top,Staten Island Ferry Hawks,Long Island Ducks,Eddy Diaz,2,CS,1,0,0
624292,9,top,Staten Island Ferry Hawks,Long Island Ducks,Damon Dues,2,SB,1,1,2
624293,2,bottom,Long Island Ducks,Staten Island Ferry Hawks,Taylor Kohlwey,2,SB,3,2,2
624293,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,2,SB,2,2,1
624293,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,River Town,2,SB,1,0,2
624293,3,bottom,Long Island Ducks,Staten Island Ferry Hawks,Kole Kaler,3,SB,1,0,2
624293,4,bottom,Long Island Ducks,Staten Island Ferry Hawks,Taylor Kohlwey,3,SB,3,2,2
624293,6,top,Staten Island Ferry Hawks,Long Island Ducks,Nate Scantlin,2,SB,0,1,0
